entity_type;pf_class;object_name;full_name;attribute_name;attribute_label;attribute_description;data_origin;read_ok;display_value;raw_value_repr;numeric_value;unit;unit_source;value_type;queryability_filter;filter_reason
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;iSchemeStatus;<built-in method title of str object at 0x000002D8E50B80B0>;Planungsstatus;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;iSpecLoc;<built-in method title of str object at 0x000002D8E5073460>;Spezifischer Kabelort;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;iZoneBus;<built-in method title of str object at 0x000002D8E50B8270>;Zone;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;i_const_rms;<built-in method title of str object at 0x000002D8E50734B0>;Leitungsmodell: Wanderwelle;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;i_dist;<built-in method title of str object at 0x000002D8E50B8430>;Leitungsmodell;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;i_ldlv;<built-in method title of str object at 0x000002D8E50B8530>;Streckenlast;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;i_model;<built-in method title of str object at 0x000002D8E50B8630>;Leitungsmodell;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;icond;<built-in method title of str object at 0x000002D8DA8173F0>;Gehäuft in Luft, auf Oberfläche, eingebettet oder eingeschlossen;base_or_parameter;True;1.0;1;1.0; ;powerfactory;int;helper_filtered;attr_name_matches_helper_pattern
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;if_depth;<built-in method title of str object at 0x000002D8E50B4030>;Installationsbedingungen: Verlegetiefe;base_or_parameter;True;0.800000011920929;0.800000011920929;0.800000011920929;m;powerfactory;float;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;inAir;<built-in method title of str object at 0x000002D8E5073550>;Parameter: Verlegung:Erde:Luft;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;induct;<built-in method title of str object at 0x000002D8E50B8930>;Kabel in Rohr;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;initypset;<built-in method title of str object at 0x000002D8E50B8A30>;Fehlender Typ;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;installCost;<built-in method title of str object at 0x000002D8E50B40F0>;Installationsbedingungen: Installationskosten;base_or_parameter;True;0.0;0.0;0.0;USD/km;powerfactory;float;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;internalDataLayout;<built-in method title of str object at 0x000002D8E50735A0>;Internal data layout;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;helper_filtered;pf_metadata_matches_helper_pattern
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;iopt_dir;<built-in method title of str object at 0x000002D8E50B4150>;Installationsbedingungen: Anordnung;base_or_parameter;True;hor;'hor';; ;powerfactory;str;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;iopt_engine;<built-in method title of str object at 0x000002D8E5098530>;Installationsbedingungen: Kabel zur Versorgung mobiler Ausrüstung mit Kabeltrommel;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;iopt_grp;<built-in method title of str object at 0x000002D8DA7B8C70>;Installationsbedingungen: Gruppierung:Einlagig an Wand, Boden oder unbelüfteter Pritsche:Einlagig direkt unter Holzdecke oder Mauerdecke befestigt;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;iopt_laid;<built-in method title of str object at 0x000002D8E50985D0>;Gelegt auf:Belüftete Pritschen:Unbelüftete Pritschen:Leitern, Stützen oder Haken;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;iopt_ord;<built-in method title of str object at 0x000002D8E50B41B0>;Installationsbedingungen: Kabelanordnung;base_or_parameter;True;tre;'tre';; ;powerfactory;str;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;iopt_tem;<built-in method title of str object at 0x000002D8E5084E30>;Parameterberechnung: Temperaturabhängigkeit;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;iopt_tem_rms;<built-in method title of str object at 0x000002D8E5084EB0>;Parameterberechnung: Temperaturabhängigkeit;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;iopt_turns;<built-in method title of str object at 0x000002D8E50BC340>;Installationsbedingungen: Kabeltrommel mit mehreren Wicklungen;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;iperfect;<built-in method title of str object at 0x000002D8E5073640>;Fehlerdaten: Ideale Komponente;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;isAllowCurativeCtrl;<built-in method title of str object at 0x000002D8E50BC420>;Erlaube kurative Stellgrößen;base_or_parameter;True;1.0;1;1.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;isConstrLoading;<built-in method title of str object at 0x000002D8DA817480>;Max. Auslastung - Nebenbedingung für Kraftwerkseinsatzoptimierung;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;isConstrLoadingPlacement;<built-in method title of str object at 0x000002D8E5098670>;Max. Auslastung - Nebenbedingung für optimale Positionierung von Betriebsmitteln;base_or_parameter;True;1.0;1;1.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;isMaxLoadSoftNlin;<built-in method title of str object at 0x000002D8E5084F30>;Strafkosten für weiche Nebenbedingungen;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;isSepCntConstrType;<built-in method title of str object at 0x000002D8E5098710>;Max. Auslastung - Nebenbedingung für Ausfälle: Separater Nebenbedingungstyp;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;isSepCntMaxAllowedLoading;<built-in method title of str object at 0x000002D8E50987B0>;Max. Auslastung - Nebenbedingung für Ausfälle: Separate max. erlaubte Auslastung;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;ishclne;<built-in method title of str object at 0x000002D8E50B4210>;möglich;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;helper_filtered;attr_name_matches_helper_pattern
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;isoMat;<built-in method title of str object at 0x000002D8E5084FB0>;Typparameter: Isolationsmaterial:PVC:XLPE/EPR:Mineralisch:Papier;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;iterVFA;<built-in method title of str object at 0x000002D8E50B4270>;Vektor-Fitting: Max. Anzahl Iterationen;base_or_parameter;True;10.0;10;10.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;iterVFY;<built-in method title of str object at 0x000002D8E50B42D0>;Vektor-Fitting: Max. Anzahl Iterationen;base_or_parameter;True;10.0;10;10.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;k0;<built-in method title of str object at 0x000002D8E50B4330>;Resultierende Werte: Erdfaktor, Betrag;base_or_parameter;True;0.3333333432674408;0.3333333432674408;0.3333333432674408; ;powerfactory;float;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;ka0;<built-in method title of str object at 0x000002D8E50BC9D0>;Wellenübertragungskonstante;base_or_parameter;True;1.0;1.0;1.0;p.u.;powerfactory;float;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;ka1;<built-in method title of str object at 0x000002D8E50BCB20>;Wellenübertragungskonstante;base_or_parameter;True;1.0;1.0;1.0;p.u.;powerfactory;float;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;ka2;<built-in method title of str object at 0x000002D8E50BCC00>;Wellenübertragungskonstante;base_or_parameter;True;1.0;1.0;1.0;p.u.;powerfactory;float;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;ktrto;<built-in method title of str object at 0x000002D8E50B9F30>;Verdrillung;base_or_parameter;True;1.0;1;1.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;kz0;<built-in method title of str object at 0x000002D8E5085030>;Ergebnisse der Parameterberechnung: Wellenwiderstand, HF, Mode 0;base_or_parameter;True;50.0;50.0;50.0;Ohm;powerfactory;float;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;kz1;<built-in method title of str object at 0x000002D8E50850B0>;Ergebnisse der Parameterberechnung: Wellenwiderstand, HF, Mode 1;base_or_parameter;True;50.0;50.0;50.0;Ohm;powerfactory;float;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;kz2;<built-in method title of str object at 0x000002D8E5085130>;Ergebnisse der Parameterberechnung: Wellenwiderstand, HF, Mode 2;base_or_parameter;True;50.0;50.0;50.0;Ohm;powerfactory;float;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;layingArr;<built-in method title of str object at 0x000002D8E50B4390>;Installationsbedingungen: Verlegeanordnung;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;loadfactor;<built-in method title of str object at 0x000002D8E50B43F0>;Installationsbedingungen: Belastungsgrad (BF);base_or_parameter;True;0.800000011920929;0.800000011920929;0.800000011920929; ;powerfactory;float;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;loc_name;<built-in method title of str object at 0x000002D8E50BA4B0>;Name;base_or_parameter;True;Line 6-9;'Line 6-9';; ;powerfactory;str;helper_filtered;attr_name_matches_helper_pattern
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;lossAssign;<built-in method title of str object at 0x000002D8DA7C5160>;Verlustzuordnung:nach Gruppierung:gleichmäßige Aufteilung:zu Anschluss i:zu Anschluss j;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;lossModel_emt;<built-in method title of str object at 0x000002D8E50851B0>;"Verlustmodell:R/4 an Leitungsenden; R/2 in Leitungsmitte:R/2 an Leitungsenden";base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;lossModel_rms;<built-in method title of str object at 0x000002D8E50BD060>;Leitungsmodell: Verlustmodell:R/2 an Leitungsenden;base_or_parameter;True;0.0;0;0.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;maxErrVFA;<built-in method title of str object at 0x000002D8E50736E0>;Vektor-Fitting: RMS Fehler;base_or_parameter;True;0.003;0.003;0.003; ;powerfactory;float;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;maxErrVFY;<built-in method title of str object at 0x000002D8E5073730>;Vektor-Fitting: RMS Fehler;base_or_parameter;True;0.0003;0.0003;0.0003;S;powerfactory;float;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;maxPara;<built-in method title of str object at 0x000002D8E50BD220>;Installationsbedingungen: Maximale Anzahl gruppierter Kabel;base_or_parameter;True;1.0;1;1.0; ;powerfactory;int;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;maxResPoleRatioA;<built-in method title of str object at 0x000002D8E5073780>;Max. Residuum/Pol-Quot.;base_or_parameter;True;100.0;100.0;100.0; ;powerfactory;float;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;maxResPoleRatioY;<built-in method title of str object at 0x000002D8E5073820>;Max. Residuum/Pol-Quot.;base_or_parameter;True;100.0;100.0;100.0; ;powerfactory;float;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;maxload;<built-in method title of str object at 0x000002D8E50B4450>;Maximale Thermische Auslastung: Max. Auslastung;base_or_parameter;True;100.0;100.0;100.0;%;powerfactory;float;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;mediumTemp;<built-in method title of str object at 0x000002D8E5073870>;Temperaturmittel;base_or_parameter;True;45.0;45.0;45.0;degC;powerfactory;float;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;meth;<built-in method title of str object at 0x000002D8E50B44B0>;Installationsbedingungen: Referenzmethode;base_or_parameter;True;72.0;'72';72.0; ;powerfactory;str;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;meth_bs;<built-in method title of str object at 0x000002D8E50B4510>;Installationsbedingungen: Referenzmethode;base_or_parameter;True;72.0;'72';72.0; ;powerfactory;str;keep;pf_unit_available
line;ElmLne;Line 6-9;\STELLER.IntUser\Nine-bus System(2).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\Nine-bus System.ElmNet\Line 6-9.ElmLne;meth_nfc;<built-in method title of str object at 0x000002D8E50B4570>;Installationsbedingungen: Referenzmethode;base_or_parameter;True;62.0;'62';62.0; ;powerfactory;str;keep;pf_unit_available
